conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,processed_text,spam_classification,confidence_score,spam_indicators,spam_reason,full_analysis
1960484803381448941,Tue Aug 26 23:29:35 +0000 2025,0, Lelah ngeluh saldo tipis? Sini kita bisikin cara biar tebal dikit. #SERVER4D #GACOR #PASTIWD #PASTIJP Gedung DPR RI https://t.co/XffaFQBUWU,1960484803381448941,https://pbs.twimg.com/media/GzUKZura4AY9_xp.jpg,,in,,0,0,0,https://x.com/undefined/status/1960484803381448941,1900129686031917056,,Lelah ngeluh saldo tipis? Sini kita bisikin cara biar tebal dikit. #SERVER4D #GACOR #PASTIWD #PASTIJP Gedung DPR RI https://t.co/XffaFQBUWU,Spam,8,"['1 (URL/Link mencurigakan), 8 (Mengandung kata spam umum)']","The tweet contains a shortened URL (https://t.co/XffaFQBUWU) which is a common tactic used in spam to hide the actual destination. Additionally, it includes the hashtags #SERVER4D, #GACOR, #PASTIWD, and #PASTIJP, which are not contextually relevant to the tweet's content and appear to be spammy or promotional terms often associated with gambling or MLM schemes. These elements suggest that the tweet is likely spam. The score is 8 due to the strong presence of these spam indicators.","KLASIFIKASI: Spam
SKOR: 8
INDIKATOR: 1 (URL/Link mencurigakan), 8 (Mengandung kata spam umum)
ALASAN: The tweet contains a shortened URL (https://t.co/XffaFQBUWU) which is a common tactic used in spam to hide the actual destination. Additionally, it includes the hashtags #SERVER4D, #GACOR, #PASTIWD, and #PASTIJP, which are not contextually relevant to the tweet's content and appear to be spammy or promotional terms often associated with gambling or MLM schemes. These elements suggest that the tweet is likely spam. The score is 8 due to the strong presence of these spam indicators."
1960254215231877608,Tue Aug 26 23:28:07 +0000 2025,0,@susipudjiastuti Mereka dibawah alam sadar membuka betapa bobroknya moral dan mental para para tikus parlemen @DPR_RI,1960484431233478890,,susipudjiastuti,in,,0,0,0,https://x.com/undefined/status/1960484431233478890,1603634961755820032,,@susipudjiastuti Mereka dibawah alam sadar membuka betapa bobroknya moral dan mental para para tikus parlemen @DPR_RI,Not Spam,1,['1. Percakapan normal/diskusi'],"The tweet appears to be a comment or discussion directed at another user (@susipudjiastuti), criticizing certain parliament members' moral and mental state. It does not contain any suspicious links, excessive punctuation, all caps, requests for personal information, unrealistic offers, duplicated content, extreme clickbait, irrelevant promotions, or common spam keywords. The content seems to be an opinion shared in a normal social interaction context.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi
ALASAN: The tweet appears to be a comment or discussion directed at another user (@susipudjiastuti), criticizing certain parliament members' moral and mental state. It does not contain any suspicious links, excessive punctuation, all caps, requests for personal information, unrealistic offers, duplicated content, extreme clickbait, irrelevant promotions, or common spam keywords. The content seems to be an opinion shared in a normal social interaction context."
1960484224756273242,Tue Aug 26 23:27:17 +0000 2025,0, Ngaku anak rebahan? Buktikan rebahanmu bisa jadi pemasukan! #SERVER4D #GACOR #PASTIWD #PASTIJP Gedung DPR RI https://t.co/8lQ2CFtzmP,1960484224756273242,https://pbs.twimg.com/media/GzUJ0Cca4AUbQgP.jpg,,in,,0,0,0,https://x.com/undefined/status/1960484224756273242,1900129686031917056,,Ngaku anak rebahan? Buktikan rebahanmu bisa jadi pemasukan! #SERVER4D #GACOR #PASTIWD #PASTIJP Gedung DPR RI https://t.co/8lQ2CFtzmP,Spam,8,"['1, 2, 8']","1. URL/Link mencurigakan: The tweet contains a shortened link (https://t.co/8lQ2CFtzmP) which is a common tactic used in spam to hide the actual destination.

2. Clickbait extreme: The use of phrases like ""#SERVER4D #GACOR #PASTIWD #PASTIJP"" and ""Buktikan rebahanmu bisa jadi pemasukan!"" are designed to entice clicks by creating a sense of urgency or intrigue, which is a characteristic of clickbait.

3. Promosi tanpa konteks yang relevan: The tweet promotes something (""Buktikan rebahanmu bisa jadi pemasukan!"") without providing relevant context about what it is or how it relates to the hashtags #SERVER4D and #GACOR. This lack of context is indicative of spam.

The tweet is classified as spam due to the presence of a shortened link, clickbait-style language, and a promotional message lacking relevant context. The score of 8 reflects a high likelihood of spam based on these criteria.","KLASIFIKASI: Spam
SKOR: 8
INDIKATOR: 1, 2, 8
ALASAN:

1. URL/Link mencurigakan: The tweet contains a shortened link (https://t.co/8lQ2CFtzmP) which is a common tactic used in spam to hide the actual destination.

2. Clickbait extreme: The use of phrases like ""#SERVER4D #GACOR #PASTIWD #PASTIJP"" and ""Buktikan rebahanmu bisa jadi pemasukan!"" are designed to entice clicks by creating a sense of urgency or intrigue, which is a characteristic of clickbait.

3. Promosi tanpa konteks yang relevan: The tweet promotes something (""Buktikan rebahanmu bisa jadi pemasukan!"") without providing relevant context about what it is or how it relates to the hashtags #SERVER4D and #GACOR. This lack of context is indicative of spam.

The tweet is classified as spam due to the presence of a shortened link, clickbait-style language, and a promotional message lacking relevant context. The score of 8 reflects a high likelihood of spam based on these criteria."
1960484161942381040,Tue Aug 26 23:27:02 +0000 2025,0,Demo DPR Berakhir Ricuh Sejumlah Pelajar Diamankan KPAI Turun Tangan https://t.co/rZT3hgrzg6,1960484161942381040,,,in,,0,0,0,https://x.com/undefined/status/1960484161942381040,817669043792420864,,Demo DPR Berakhir Ricuh Sejumlah Pelajar Diamankan KPAI Turun Tangan https://t.co/rZT3hgrzg6,Spam,8,"['1 (URL/Link mencurigakan), 8 (Clickbait extreme)']","The tweet contains a shortened URL (https://t.co/rZT3hgrzg6) which is a common spam indicator as it obscures the actual destination. Additionally, the use of ""Demo DPR Berakhir Ricuh"" and ""Turun Tangan"" could be considered clickbait, aiming to entice clicks with sensational language. The tweet lacks context about the source or relevance, which is another spam characteristic. It doesn't clearly indicate whether it's sharing news, personal opinion, or educational content, making it suspicious.","KLASIFIKASI: Spam
SKOR: 8
INDIKATOR: 1 (URL/Link mencurigakan), 8 (Clickbait extreme)
ALASAN: The tweet contains a shortened URL (https://t.co/rZT3hgrzg6) which is a common spam indicator as it obscures the actual destination. Additionally, the use of ""Demo DPR Berakhir Ricuh"" and ""Turun Tangan"" could be considered clickbait, aiming to entice clicks with sensational language. The tweet lacks context about the source or relevance, which is another spam characteristic. It doesn't clearly indicate whether it's sharing news, personal opinion, or educational content, making it suspicious."
1960481432494858598,Tue Aug 26 23:26:52 +0000 2025,0,@kompascom Geng solo siap dukung nebeng tuh tenggelamkan wo kudeta senyap yg ga difahami wo kaya demo bubarin DPR by mahasiswa tgl.25-8 kmaren..,1960484119059816701,,kompascom,in,,0,0,0,https://x.com/undefined/status/1960484119059816701,1746069065796616192,,@kompascom Geng solo siap dukung nebeng tuh tenggelamkan wo kudeta senyap yg ga difahami wo kaya demo bubarin DPR by mahasiswa tgl.25-8 kmaren..,Spam,7,"['1 (Konten yang kurang jelas dan tidak berkonteks), 8 (Clickbait extreme: ""tenggelamkan wo kudeta senyap"")']","Tweet ini diklasifikasikan sebagai spam karena mengandung unsur clickbait extreme dengan frasa ""tenggelamkan wo kudeta senyap"", yang bertujuan untuk menarik perhatian dengan cara menjadi mysterius dan menimbulkan curiositas tanpa memberikan konteks yang jelas. Tweets ini juga kurang jelas dan sulit dipahami karena gaya bahasa yang tidak standard, yang bisa menjadi tanda dari tujuan untuk menarik perhatian tanpa tujuan komunikasi yang jelas. Ini tidak memenuhi kriteria not spam seperti percakapan normal, sharing berita faktual, atau konten edukatif.","KLASIFIKASI: Spam
SKOR: 7
INDIKATOR: 1 (Konten yang kurang jelas dan tidak berkonteks), 8 (Clickbait extreme: ""tenggelamkan wo kudeta senyap"")
ALASAN: Tweet ini diklasifikasikan sebagai spam karena mengandung unsur clickbait extreme dengan frasa ""tenggelamkan wo kudeta senyap"", yang bertujuan untuk menarik perhatian dengan cara menjadi mysterius dan menimbulkan curiositas tanpa memberikan konteks yang jelas. Tweets ini juga kurang jelas dan sulit dipahami karena gaya bahasa yang tidak standard, yang bisa menjadi tanda dari tujuan untuk menarik perhatian tanpa tujuan komunikasi yang jelas. Ini tidak memenuhi kriteria not spam seperti percakapan normal, sharing berita faktual, atau konten edukatif."
1960244159903871171,Tue Aug 26 23:25:57 +0000 2025,0,@Andreasjerry @GoodRecom Ya menurut analisis Fitra dan laporan Kompas penghasilan anggota DPR RI bisa mencapai rata-rata Rp230 juta/bulan termasuk gaji pokok Rp4 2 juta plus tunjangan seperti komunikasi perumahan dan perjalanan dinas. Besaran gaji diatur oleh Presiden melalui Peraturan Pemerintah,1960483888377291107,,Andreasjerry,in,,0,0,0,https://x.com/undefined/status/1960483888377291107,1720665183188922368,,@Andreasjerry @GoodRecom Ya menurut analisis Fitra dan laporan Kompas penghasilan anggota DPR RI bisa mencapai rata-rata Rp230 juta/bulan termasuk gaji pokok Rp4 2 juta plus tunjangan seperti komunikasi perumahan dan perjalanan dinas. Besaran gaji diatur oleh Presiden melalui Peraturan Pemerintah,Not Spam,10,"['1. Percakapan normal/diskusi, 2. Sharing berita/informasi faktual, 3. Konten edukatif']","The tweet is a discussion sharing factual news from a reputable source, Kompas, regarding the average monthly income of Indonesian Parliament members. It includes specific details about the salary components, which are publicly available information. There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The content is educational as it informs the public about the financial aspects of a public figure's role. Therefore, it does not meet the criteria for spam.","KLASIFIKASI: Not Spam
SKOR: 10
INDIKATOR: 1. Percakapan normal/diskusi, 2. Sharing berita/informasi faktual, 3. Konten edukatif
ALASAN: The tweet is a discussion sharing factual news from a reputable source, Kompas, regarding the average monthly income of Indonesian Parliament members. It includes specific details about the salary components, which are publicly available information. There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The content is educational as it informs the public about the financial aspects of a public figure's role. Therefore, it does not meet the criteria for spam."
1960483733498425486,Tue Aug 26 23:25:20 +0000 2025,0,Arhan Taylor &amp; Travis Di gedung DPR #demo #HAECHAN_TASTE,1960483733498425486,,,in,,0,0,0,https://x.com/undefined/status/1960483733498425486,1784302712680771584,,Arhan Taylor &amp; Travis Di gedung DPR #demo #HAECHAN_TASTE,Not Spam,1,['1. Percakapan normal/diskusi'],"The tweet appears to be a simple statement about individuals, Arhan Taylor and Travis, being at the DPR building, possibly in reference to an event or demonstration (#demo). There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The content seems to be a factual update or observation, not a promotion or spam. The use of hashtags (#demo, #HAECHAN_TASTE) could indicate context or relevance to a specific event or topic, but without further information, it's difficult to definitively classify it as spam. However, based on the given criteria and the limited information in the tweet, it does not exhibit characteristics of spam.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi
ALASAN: The tweet appears to be a simple statement about individuals, Arhan Taylor and Travis, being at the DPR building, possibly in reference to an event or demonstration (#demo). There are no suspicious links, excessive punctuation, capitalization, or requests for personal information. The content seems to be a factual update or observation, not a promotion or spam. The use of hashtags (#demo, #HAECHAN_TASTE) could indicate context or relevance to a specific event or topic, but without further information, it's difficult to definitively classify it as spam. However, based on the given criteria and the limited information in the tweet, it does not exhibit characteristics of spam."
1960483371097972901,Tue Aug 26 23:23:54 +0000 2025,0,Buruh Gelar Demo Besar-besaran Besok di Jakarta Kepung DPR dan Istana https://t.co/oDu7i58PRV,1960483371097972901,,,in,,0,0,0,https://x.com/undefined/status/1960483371097972901,847372542830444544,,Buruh Gelar Demo Besar-besaran Besok di Jakarta Kepung DPR dan Istana https://t.co/oDu7i58PRV,Spam,8,"['1 (URL/Link mencurigakan), 9 (Promosi tanpa konteks yang relevan)']","The tweet contains a shortened URL (https://t.co/oDu7i58PRV) which is a common spam indicator as it obscures the actual destination. Additionally, the tweet promotes a labor demonstration without providing relevant context, making it seem like an attempt to drive clicks rather than share informative content. The lack of personal context, normal punctuation, or excessive use of capital letters suggests it's not spam based on those criteria alone, but the presence of the shortened URL and promotional nature without context lean it towards spam.","KLASIFIKASI: Spam
SKOR: 8
INDIKATOR: 1 (URL/Link mencurigakan), 9 (Promosi tanpa konteks yang relevan)
ALASAN: The tweet contains a shortened URL (https://t.co/oDu7i58PRV) which is a common spam indicator as it obscures the actual destination. Additionally, the tweet promotes a labor demonstration without providing relevant context, making it seem like an attempt to drive clicks rather than share informative content. The lack of personal context, normal punctuation, or excessive use of capital letters suggests it's not spam based on those criteria alone, but the presence of the shortened URL and promotional nature without context lean it towards spam."
1960421177941484021,Tue Aug 26 23:22:46 +0000 2025,1,@hamas191 @Ary_PrasKe2 @DPR_RI Cc @Official_PAN,1960483085428121998,,hamas191,und,,0,0,0,https://x.com/undefined/status/1960483085428121998,1727602815084949504,,@hamas191 @Ary_PrasKe2 @DPR_RI Cc @Official_PAN,Not Spam,1,"['Percakapan normal/diskusi, interaksi sosial normal']","Tweet ini hanya menunjukkan interaksi antara beberapa akun Twitter dengan penggunaan @ (mention) dan tidak menampilkan apa pun dari kriteria spam yang ditentukan. Tidak ada URL, promosi berlebihan, punctuasi berlebihan, kata besar, permintaan informasi pribadi, penawaran terlalu baik untuk menjadi kenyataan, konten duplikat, clickbait, promosi tanpa konteks yang relevan, atau kata spam umum. Ini hanya sebuah percakapan normal atau interaksi sosial yang tidak menunjukkan tanda spam.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: Percakapan normal/diskusi, interaksi sosial normal
ALASAN: Tweet ini hanya menunjukkan interaksi antara beberapa akun Twitter dengan penggunaan @ (mention) dan tidak menampilkan apa pun dari kriteria spam yang ditentukan. Tidak ada URL, promosi berlebihan, punctuasi berlebihan, kata besar, permintaan informasi pribadi, penawaran terlalu baik untuk menjadi kenyataan, konten duplikat, clickbait, promosi tanpa konteks yang relevan, atau kata spam umum. Ini hanya sebuah percakapan normal atau interaksi sosial yang tidak menunjukkan tanda spam."
1960482986648068370,Tue Aug 26 23:22:22 +0000 2025,3,Highlight Kunjungan Aspirasi: Fraksi PKS Komitmen Kawal Aspirasi Masyarakat Budaya Kesehatan dan Potensi Pemuda Pada 26 Agustus 2025 Fraksi PKS DPR RI menerima tiga kunjungan penting. Anggota DPR RI Fraksi PKS Dapil Banten III Habib Idrus Salim Aljufri menerima kunjungan https://t.co/K7NnRcxrnP,1960482986648068370,https://pbs.twimg.com/amplify_video_thumb/1960482870549733376/img/BjxvMtYqOfnLP_51.jpg,,in,,0,0,0,https://x.com/undefined/status/1960482986648068370,91255162,,Highlight Kunjungan Aspirasi: Fraksi PKS Komitmen Kawal Aspirasi Masyarakat Budaya Kesehatan dan Potensi Pemuda Pada 26 Agustus 2025 Fraksi PKS DPR RI menerima tiga kunjungan penting. Anggota DPR RI Fraksi PKS Dapil Banten III Habib Idrus Salim Aljufri menerima kunjungan https://t.co/K7NnRcxrnP,Spam,7,"['1 (URL/Link mencurigakan), 9 (Promosi tanpa konteks yang relevan)']","The tweet contains a shortened URL (https://t.co/K7NnRcxrnP) which is a common spam indicator as it obscures the actual destination. Additionally, the content promotes a political party's (PKS) event without providing relevant context, making it a form of promotion without pertinent relevance, another spam criterion. The tweet does not clearly indicate the nature of the event or its significance, which could be considered excessive promotion.","KLASIFIKASI: Spam
SKOR: 7
INDIKATOR: 1 (URL/Link mencurigakan), 9 (Promosi tanpa konteks yang relevan)
ALASAN: The tweet contains a shortened URL (https://t.co/K7NnRcxrnP) which is a common spam indicator as it obscures the actual destination. Additionally, the content promotes a political party's (PKS) event without providing relevant context, making it a form of promotion without pertinent relevance, another spam criterion. The tweet does not clearly indicate the nature of the event or its significance, which could be considered excessive promotion."
1960482781001310281,Tue Aug 26 23:21:33 +0000 2025,0,Mobil anggota @DPR_RI itu plat hitam sipil biasa tapi ada kode hurufnya. ,1960482781001310281,,,in,,0,0,0,https://x.com/undefined/status/1960482781001310281,1298653573224382464,,Mobil anggota @DPR_RI itu plat hitam sipil biasa tapi ada kode hurufnya.,Not Spam,1,['1. Percakapan normal/diskusi'],"Tweet tersebut hanya menyampaikan informasi tentang mobil anggota DPR RI yang memiliki plat hitam sipil biasa dengan kode hurufnya. Tidak ada unsur-unsur yang menunjukkan spam, seperti promosi berlebihan, meminta informasi pribadi, atau mengandung kata spam umum. Tweet ini lebih dikenal sebagai informasi faktual atau diskusi publik.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi
ALASAN: Tweet tersebut hanya menyampaikan informasi tentang mobil anggota DPR RI yang memiliki plat hitam sipil biasa dengan kode hurufnya. Tidak ada unsur-unsur yang menunjukkan spam, seperti promosi berlebihan, meminta informasi pribadi, atau mengandung kata spam umum. Tweet ini lebih dikenal sebagai informasi faktual atau diskusi publik."
1960347997495336970,Tue Aug 26 23:21:14 +0000 2025,1,@DarsAlexandra1 Harusnya partai memanggil para anggotanya yg berucap dan bertindak krg berkenan dihati para konsituennya utk dibina kearah yg lbh baik.terutama kpd anggota dpr ri.dprd.mrk wakil rakyat dari partai anda..,1960482700852388065,,DarsAlexandra1,in,,0,0,0,https://x.com/undefined/status/1960482700852388065,1418908401967448075,,@DarsAlexandra1 Harusnya partai memanggil para anggotanya yg berucap dan bertindak krg berkenan dihati para konsituennya utk dibina kearah yg lbh baik.terutama kpd anggota dpr ri.dprd.mrk wakil rakyat dari partai anda..,Not Spam,10,"['1. Percakapan normal/diskusi, 2. Sharing informasi (dalam hal ini, pendapat politik), 3. Interaksi sosial normal (dengan tag @DarsAlexandra1)']","Tweet ini tidak memenuhi kriteria spam. Ini adalah percakapan normal/diskusi tentang politik, yang tidak memiliki tujuan promosi atau penipuan. Tweet ini juga tidak memiliki indikasi seperti URL pendek, excessive punctuation, atau kata-kata yang menunjukkan promosi berlebihan. Tidak ada permintaan informasi pribadi, dan konten tidak menawarkan sesuatu yang terlalu bagus untuk menjadi kenyataan. Ini adalah interaksi sosial normal dengan menggunakan tag @DarsAlexandra1, yang menunjukkan sifat interaktif dan tidak spam.","KLASIFIKASI: Not Spam
SKOR: 10
INDIKATOR: 1. Percakapan normal/diskusi, 2. Sharing informasi (dalam hal ini, pendapat politik), 3. Interaksi sosial normal (dengan tag @DarsAlexandra1)
ALASAN: Tweet ini tidak memenuhi kriteria spam. Ini adalah percakapan normal/diskusi tentang politik, yang tidak memiliki tujuan promosi atau penipuan. Tweet ini juga tidak memiliki indikasi seperti URL pendek, excessive punctuation, atau kata-kata yang menunjukkan promosi berlebihan. Tidak ada permintaan informasi pribadi, dan konten tidak menawarkan sesuatu yang terlalu bagus untuk menjadi kenyataan. Ini adalah interaksi sosial normal dengan menggunakan tag @DarsAlexandra1, yang menunjukkan sifat interaktif dan tidak spam."
1960163287385169925,Tue Aug 26 23:20:03 +0000 2025,0,@senggolbacoxxx @ndlogo @txtdrimedia @puanmaharani_ri Ya data KPK hingga 2024 menunjukkan sekitar 85 kasus korupsi anggota DPR RI sejak 2004 (bukan termasuk DPRD yang total 360+). Bukan 76 mungkin data sebelumnya parsial. Untuk gaji + tunjangan tertinggi 2004-2025 di antara negara tsb AS tertinggi ~$174K/tahun (base) +,1960482402717065649,,senggolbacoxxx,in,,0,1,0,https://x.com/undefined/status/1960482402717065649,1720665183188922368,,@senggolbacoxxx @ndlogo @txtdrimedia @puanmaharani_ri Ya data KPK hingga 2024 menunjukkan sekitar 85 kasus korupsi anggota DPR RI sejak 2004 (bukan termasuk DPRD yang total 360+). Bukan 76 mungkin data sebelumnya parsial. Untuk gaji + tunjangan tertinggi 2004-2025 di antara negara tsb AS tertinggi ~$174K/tahun (base) +,Not Spam,10,"['1. Percakapan normal/diskusi, 2. Sharing informasi faktual, 3. Konten edukatif']","The tweet is a discussion sharing factual information about the number of corruption cases involving Indonesian legislators from 2004 to 2024, as reported by the Corruption Eradication Commission (KPK). It also provides contextual data about the highest salary and allowances for these positions compared to other countries. The tweet does not contain any suspicious links, excessive punctuation, capitalization, or requests for personal information. It does not promote anything in an excessive or misleading manner, nor does it contain common spam keywords. Instead, it presents a factual statement and comparative data, making it classified as ""Not Spam"" with a high trust score of 10.","KLASIFIKASI: Not Spam
SKOR: 10
INDIKATOR: 1. Percakapan normal/diskusi, 2. Sharing informasi faktual, 3. Konten edukatif
ALASAN: The tweet is a discussion sharing factual information about the number of corruption cases involving Indonesian legislators from 2004 to 2024, as reported by the Corruption Eradication Commission (KPK). It also provides contextual data about the highest salary and allowances for these positions compared to other countries. The tweet does not contain any suspicious links, excessive punctuation, capitalization, or requests for personal information. It does not promote anything in an excessive or misleading manner, nor does it contain common spam keywords. Instead, it presents a factual statement and comparative data, making it classified as ""Not Spam"" with a high trust score of 10."
1960291015576727793,Tue Aug 26 23:19:31 +0000 2025,0,@AraituLaki COPOT SRI MULYANI Sbg Menteri Keuangan MenKeu mengatakan Guru Membebani Negara Sudah layak di ganti! Monitor Yth @prabowo @DPR_RI https://t.co/TBdv4lMYTY,1960482269585662378,,AraituLaki,in,,0,0,0,https://x.com/undefined/status/1960482269585662378,1604776817344544768,,@AraituLaki COPOT SRI MULYANI Sbg Menteri Keuangan MenKeu mengatakan Guru Membebani Negara Sudah layak di ganti! Monitor Yth @prabowo @DPR_RI https://t.co/TBdv4lMYTY,Spam,7,"['1, 8']","1. URL/Link mencurigakan: The tweet contains a shortened link (https://t.co/TBdv4lMYTY) which is a common characteristic of spam tweets to hide the actual destination.

2. Clickbait extreme: The tweet uses ""MenKeu"" (a misspelling of ""Mengekspresikan"") and ""Sudah layak di ganti!"" which can be seen as an attempt to create a sensational headline to entice clicks, fitting the clickbait criterion.

The tweet does not clearly fit other spam criteria like excessive punctuation, all caps, requesting personal information, or promising unrealistic deals. However, the presence of a shortened link and clickbait-like language is sufficient to classify it as spam. The score of 7 reflects a moderate level of suspicion due to these two indicators.","KLASIFIKASI: Spam
SKOR: 7
INDIKATOR: 1, 8
ALASAN:

1. URL/Link mencurigakan: The tweet contains a shortened link (https://t.co/TBdv4lMYTY) which is a common characteristic of spam tweets to hide the actual destination.

2. Clickbait extreme: The tweet uses ""MenKeu"" (a misspelling of ""Mengekspresikan"") and ""Sudah layak di ganti!"" which can be seen as an attempt to create a sensational headline to entice clicks, fitting the clickbait criterion.

The tweet does not clearly fit other spam criteria like excessive punctuation, all caps, requesting personal information, or promising unrealistic deals. However, the presence of a shortened link and clickbait-like language is sufficient to classify it as spam. The score of 7 reflects a moderate level of suspicion due to these two indicators."
1960136347077009616,Tue Aug 26 23:19:06 +0000 2025,1,@harrisnasu85112 @DokterTifa Seharusnya kita support rakyat yg berusaha mencari kebenaran dan keadilan. Termasuk masalah ijazah demo DPR dan yg lain. Ini bukan masalah sakit hati tapi kepedulian thp NKRI. Yg anda lakukan apa? Hanya menonton dan berkomentar ? Lebih baik anda diam.,1960482165189439595,,harrisnasu85112,in,,0,0,0,https://x.com/undefined/status/1960482165189439595,246330121,,@harrisnasu85112 @DokterTifa Seharusnya kita support rakyat yg berusaha mencari kebenaran dan keadilan. Termasuk masalah ijazah demo DPR dan yg lain. Ini bukan masalah sakit hati tapi kepedulian thp NKRI. Yg anda lakukan apa? Hanya menonton dan berkomentar ? Lebih baik anda diam.,Not Spam,1,['1. Percakapan normal/diskusi'],"The tweet is a discussion between users, expressing an opinion about supporting those seeking truth and justice, including issues like demo DPR certificates. It does not contain any suspicious links, excessive punctuation, all caps, requests for personal information, unbelievable offers, duplicated content, clickbait, irrelevant promotions, or common spam keywords. Instead, it is a normal conversation about a social issue, making it classified as not spam with a high trust score of 1.","KLASIFIKASI: Not Spam
SKOR: 1
INDIKATOR: 1. Percakapan normal/diskusi
ALASAN: The tweet is a discussion between users, expressing an opinion about supporting those seeking truth and justice, including issues like demo DPR certificates. It does not contain any suspicious links, excessive punctuation, all caps, requests for personal information, unbelievable offers, duplicated content, clickbait, irrelevant promotions, or common spam keywords. Instead, it is a normal conversation about a social issue, making it classified as not spam with a high trust score of 1."
1960482084751073792,Tue Aug 26 23:18:47 +0000 2025,1,disamping akhirnya arhan menduda berita arhan zize ni selalu muncul buat nutup berita dulu berita zize selingkuh itu las ruu tni skrg cerai pas demo dpr,1960482084751073792,,,in,,0,0,0,https://x.com/undefined/status/1960482084751073792,1655429117091921920,,disamping akhirnya arhan menduda berita arhan zize ni selalu muncul buat nutup berita dulu berita zize selingkuh itu las ruu tni skrg cerai pas demo dpr,Spam,7,"['1 (Konten duplikat/template yang sama), 8 (Clickbait extreme ""selalu muncul buat nutup berita"")']","The tweet contains clickbait (""selalu muncul buat nutup berita"") which is an indication of spam. It also seems to be a repeated template or formulaic statement, suggesting a lack of originality and potential automation, another spam indicator. The content is presented in a sensationalist manner, aiming to provoke curiosity or strong emotional reactions rather than providing factual information or meaningful discussion. It doesn't fit into the 'Not Spam' criteria as it doesn't share news, personal updates, opinions, or educational content but instead appears to be spreading potentially unverified gossip or rumors.","KLASIFIKASI: Spam
SKOR: 7
INDIKATOR: 1 (Konten duplikat/template yang sama), 8 (Clickbait extreme ""selalu muncul buat nutup berita"")
ALASAN: The tweet contains clickbait (""selalu muncul buat nutup berita"") which is an indication of spam. It also seems to be a repeated template or formulaic statement, suggesting a lack of originality and potential automation, another spam indicator. The content is presented in a sensationalist manner, aiming to provoke curiosity or strong emotional reactions rather than providing factual information or meaningful discussion. It doesn't fit into the 'Not Spam' criteria as it doesn't share news, personal updates, opinions, or educational content but instead appears to be spreading potentially unverified gossip or rumors."
